season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2025,REG,2,Quinshon Judkins,RB,CLE,3.2818032786885243,10.0,3.257222222222222,10,61,6.1,0,00-0040784,Quinshon,Judkins,10,Q.Judkins,38.61858221693905,22.381417783060947,2.238141778306095,0.5
2025,REG,2,Jahmyr Gibbs,RB,DET,3.189574468085106,16.666666666666664,3.1284,12,94,7.833333333333333,1,00-0039139,Jahmyr,Gibbs,0,J.Gibbs,78.2988114839731,15.701188516026903,1.3084323763355752,0.5
2025,REG,3,Jonathan Taylor,RB,IND,2.99686274509804,5.88235294117647,2.6961176470588235,17,102,6.0,3,00-0036223,Jonathan,Taylor,28,J.Taylor,77.74990943996491,24.25009056003509,1.426475915296182,0.4117647058823529
2025,REG,3,Rico Dowdle,RB,CAR,4.372999999999999,40.0,2.91325,10,30,3.0,1,00-0036139,Rico,Dowdle,5,R.Dowdle,55.2023806337694,-25.2023806337694,-2.52023806337694,0.6
2025,REG,3,Tony Pollard,RB,TEN,4.605555555555555,12.5,2.632857142857142,16,45,2.8125,1,00-0035261,Tony,Pollard,20,T.Pollard,49.40232866736216,-4.402328667362163,-0.27514554171013517,0.25
2025,REG,3,Jaylen Warren,RB,PIT,5.504042553191489,22.22222222222222,2.716076923076923,18,47,2.611111111111111,0,00-0037228,Jaylen,Warren,30,J.Warren,57.96090788556862,-13.960907885568623,-0.8212298756216837,0.35294117647058826
2025,REG,3,Derrick Henry,RB,BAL,4.188599999999999,58.333333333333336,2.631,12,50,4.166666666666667,1,00-0032764,Derrick,Henry,22,D.Henry,34.303191673536276,12.696808326463724,1.154255302405793,0.2727272727272727
2025,REG,3,TreVeyon Henderson,RB,NE,5.58892857142857,18.181818181818183,2.929090909090909,11,28,2.5454545454545454,0,00-0040734,TreVeyon,Henderson,32,T.Henderson,58.04196087850016,-32.04196087850016,-3.204196087850016,0.0
2025,REG,3,Saquon Barkley,RB,PHI,5.294565217391304,11.11111111111111,3.062125,18,46,2.5555555555555554,0,00-0034844,Saquon,Barkley,26,S.Barkley,57.573177672735746,-11.573177672735746,-0.6429543151519859,0.2777777777777778
2025,REG,3,George Holani,RB,SEA,5.594074074074074,30.0,2.6313333333333335,10,27,2.7,0,00-0039299,George,Holani,36,G.Holani,27.471451425471386,-0.4714514254713862,-0.04714514254713862,0.4
2025,REG,3,Travis Etienne,RB,JAX,3.64875,25.0,2.7233333333333336,16,56,3.5,1,00-0036973,Travis,Etienne,1,T.Etienne,72.57670543450453,-16.576705434504532,-1.0360440896565333,0.3125
2025,REG,3,Alvin Kamara,RB,NO,5.678809523809524,11.11111111111111,2.4812,18,42,2.3333333333333335,0,00-0033906,Alvin,Kamara,41,A.Kamara,66.76471703380676,-24.76471703380676,-1.3758176129892645,0.1111111111111111
2025,REG,3,Kyren Williams,RB,LAR,3.139468085106383,20.0,2.4164210526315792,20,94,4.7,0,00-0037840,Kyren,Williams,23,K.Williams,77.55019435821467,14.449805641785332,0.7605160864097543,0.5263157894736842
2025,REG,3,Bucky Irving,RB,TB,6.087272727272727,16.0,2.54605,25,66,2.64,0,00-0039361,Mar'Keise,Irving,7,B.Irving,96.0256790223814,-32.0256790223814,-1.3344032925992249,0.3333333333333333
2025,REG,3,Cam Skattebo,RB,NYG,3.262166666666667,10.0,2.614,10,60,6.0,1,00-0040715,Cameron,Skattebo,44,C.Skattebo,43.08710146080319,16.91289853919681,1.691289853919681,0.7
2025,REG,3,David Montgomery,RB,DET,1.8775496688741722,41.66666666666667,2.4214545454545457,12,151,12.583333333333334,2,00-0035685,David,Montgomery,5,D.Montgomery,42.888596837356275,108.11140316264373,9.009283596886977,0.6666666666666666
2025,REG,3,D'Andre Swift,RB,CHI,5.959696969696971,23.076923076923077,2.919727272727273,13,33,2.5384615384615383,0,00-0036275,D'Andre,Swift,4,D.Swift,43.330272586508976,-13.330272586508976,-1.110856048875748,0.3333333333333333
2025,REG,3,Trey Benson,RB,ARI,4.428809523809525,20.0,2.499125,10,42,4.2,0,00-0039921,Trey,Benson,33,T.Benson,31.269119490249672,10.730880509750328,1.073088050975033,0.2
2025,REG,3,De'Von Achane,RB,MIA,3.695,16.666666666666664,2.775833333333333,12,62,5.166666666666667,0,00-0039040,Devon,Achane,28,D.Achane,68.07616244812658,-6.076162448126581,-0.5063468706772151,0.4166666666666667
2025,REG,3,Isiah Pacheco,RB,KC,3.588888888888889,0.0,2.7261111111111114,10,45,4.5,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,43.84384266101491,1.1561573389850892,0.11561573389850892,0.6
2025,REG,3,Josh Jacobs,RB,GB,6.685999999999999,25.0,2.686428571428571,16,30,1.875,0,00-0035700,Joshua,Jacobs,8,J.Jacobs,55.313478516829655,-25.313478516829655,-1.5820924073018534,0.25
2025,REG,3,Jordan Mason,RB,MIN,2.8106896551724145,0.0,2.6558749999999995,16,116,7.25,2,00-0037525,Jordan,Mason,27,J.Mason,59.31142315925811,46.68857684074189,3.1125717893827924,0.6
2025,REG,3,Quinshon Judkins,RB,CLE,2.9063829787234035,38.88888888888889,2.4419411764705887,18,94,5.222222222222222,1,00-0040784,Quinshon,Judkins,10,Q.Judkins,59.99399450216415,34.00600549783585,1.8892225276575472,0.3888888888888889
2025,REG,3,Jahmyr Gibbs,RB,DET,5.921492537313432,27.27272727272727,2.75455,22,67,3.0454545454545454,2,00-0039139,Jahmyr,Gibbs,0,J.Gibbs,88.20891985328284,-21.208919853282836,-0.9640418115128562,0.4090909090909091
2025,REG,3,Kareem Hunt,RB,KC,3.6535294117647057,30.0,2.6120000000000005,10,34,3.4,1,00-0033923,Kareem,Hunt,29,K.Hunt,33.720542428550516,0.279457571449484,0.027945757144948402,0.6
2025,REG,3,J.K. Dobbins,RB,DEN,2.6773493975903615,36.36363636363637,3.118222222222222,11,83,7.545454545454546,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,47.478961373295675,35.521038626704325,3.229185329700393,0.45454545454545453
2025,REG,3,Javonte Williams,RB,DAL,2.4814473684210525,10.0,3.0271,10,76,7.6,0,00-0036997,Javonte,Williams,33,J.Williams,50.79226258748751,25.207737412512493,2.5207737412512494,0.8
2025,REG,3,Omarion Hampton,RB,LAC,4.267714285714287,31.57894736842105,2.8397058823529413,19,70,3.6842105263157894,1,00-0040666,Omarion,Hampton,8,O.Hampton,63.63746453542784,6.3625354645721615,0.3348702876090611,0.5263157894736842
2025,REG,3,Bijan Robinson,RB,ATL,3.488888888888889,0.0,3.0187692307692306,13,72,5.538461538461538,0,00-0038542,Bijan,Robinson,7,B.Robinson,59.678484175996246,12.321515824003754,0.9478089095387503,0.38461538461538464
2025,REG,3,James Cook,RB,BUF,2.9008333333333334,26.31578947368421,2.6625263157894734,19,108,5.684210526315789,1,00-0037248,James,Cook,4,J.Cook,65.10467161485136,42.895328385148645,2.2576488623762443,0.5789473684210527
2025,REG,3,Christian McCaffrey,RB,SF,5.389230769230769,23.52941176470588,2.4549333333333334,17,52,3.0588235294117645,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey,49.323225608646354,-4.323225608646354,-0.28821504057642355,0.4666666666666667
2025,REG,3,Chase Brown,RB,CIN,36.34333333333334,20.0,2.6618333333333335,10,3,0.3,0,00-0038597,Chase,Brown,30,C.Brown,24.912233572243718,-21.912233572243718,-2.191223357224372,0.0
2025,REG,3,Kenneth Walker III,RB,SEA,7.536578947368421,31.25,2.855214285714286,16,38,2.375,2,00-0038134,Kenneth,Walker,9,K.Walker,52.76273219470311,-16.762732194703112,-1.117515479646874,0.3333333333333333
2025,REG,3,Chris Rodriguez Jr.,RB,WAS,3.7876923076923075,63.63636363636363,2.8689999999999998,11,39,3.5454545454545454,0,00-0038611,Christopher,Rodriguez,36,C.Rodriguez,38.015221994493395,0.9847780055066053,0.08952527322787321,0.2727272727272727
2025,REG,3,Chuba Hubbard,RB,CAR,3.5828767123287673,41.17647058823529,2.6416874999999997,17,73,4.294117647058823,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,69.57456730746655,1.4254326925334482,0.08908954328334051,0.5
2025,REG,3,Ashton Jeanty,RB,LV,3.8720634920634924,0.0,3.106733333333333,17,63,3.7058823529411766,0,00-0040122,Ashton,Jeanty,2,A.Jeanty,61.548891520772614,1.4511084792273863,0.08535932230749331,0.35294117647058826
2025,REG,4,James Cook,RB,BUF,3.3478632478632484,13.636363636363635,2.6679523809523804,22,117,5.318181818181818,1,00-0037248,James,Cook,4,J.Cook,103.31376781703122,11.68623218296878,0.5564872468080372,0.5238095238095238
2025,REG,4,Tyler Allgeier,RB,ATL,5.464509803921569,12.5,3.26,16,51,3.1875,1,00-0037263,Tyler,Allgeier,25,T.Allgeier,63.99548276645137,-12.995482766451367,-0.8122176729032105,0.3125
2025,REG,4,Kyren Williams,RB,LAR,3.5446753246753246,0.0,2.587083333333333,13,77,5.923076923076923,0,00-0037840,Kyren,Williams,23,K.Williams,65.53841508963528,11.46158491036472,0.8816603777203631,0.6153846153846154
2025,REG,4,Kendre Miller,RB,NO,3.2358461538461545,18.181818181818183,2.8576363636363635,11,65,5.909090909090909,1,00-0038551,Kendre,Miller,5,K.Miller,46.693062180176064,5.306937819823936,0.5306937819823936,0.3
2025,REG,4,Quinshon Judkins,RB,CLE,3.5040243902439028,52.38095238095239,3.161904761904762,21,82,3.9047619047619047,1,00-0040784,Quinshon,Judkins,10,Q.Judkins,81.09920280279319,0.9007971972068134,0.042895104628895876,0.42857142857142855
2025,REG,4,Tony Pollard,RB,TEN,2.91875,28.57142857142857,2.47025,14,64,4.571428571428571,0,00-0035261,Tony,Pollard,20,T.Pollard,65.76465734622758,-1.7646573462275796,-0.12604695330196997,0.42857142857142855
2025,REG,4,Breece Hall,RB,NYJ,3.0044444444444447,28.57142857142857,2.62225,14,81,5.785714285714286,0,00-0038120,Breece,Hall,20,B.Hall,70.04219734106209,10.957802658937908,0.7827001899241363,0.21428571428571427
2025,REG,4,Josh Jacobs,RB,GB,3.7336046511627905,9.090909090909092,2.748736842105263,22,86,3.909090909090909,2,00-0035700,Joshua,Jacobs,8,J.Jacobs,60.60363381584849,23.39636618415151,1.1141126754357862,0.38095238095238093
2025,REG,4,Christian McCaffrey,RB,SF,5.589591836734694,11.76470588235294,2.6767999999999996,17,49,2.8823529411764706,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey,83.2304549648208,-34.230454964820794,-2.013556174401223,0.17647058823529413
2025,REG,4,D'Andre Swift,RB,CHI,6.2963157894736845,28.57142857142857,2.9102000000000006,14,38,2.7142857142857144,1,00-0036275,D'Andre,Swift,4,D.Swift,35.395351105203666,-0.395351105203666,-0.030411623477205076,0.5384615384615384
2025,REG,4,Kenneth Walker III,RB,SEA,5.115308641975308,47.368421052631575,3.2901249999999997,19,81,4.2631578947368425,0,00-0038134,Kenneth,Walker,9,K.Walker,73.08588052934044,4.914119470659557,0.27300663725886426,0.3888888888888889
2025,REG,4,De'Von Achane,RB,MIA,3.945252525252525,25.0,3.020105263157894,20,99,4.95,1,00-0039040,Devon,Achane,28,D.Achane,73.31364812317125,20.686351876828752,1.0887553619383554,0.3684210526315789
2025,REG,4,Alvin Kamara,RB,NO,3.974999999999999,0.0,2.829923076923077,15,70,4.666666666666667,0,00-0033906,Alvin,Kamara,41,A.Kamara,82.9927360588453,-12.992736058845296,-0.8661824039230197,0.4
2025,REG,4,Chuba Hubbard,RB,CAR,3.651836734693878,10.0,3.0411,10,49,4.9,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,56.53234145311657,-7.532341453116572,-0.7532341453116572,0.3
2025,REG,4,Bucky Irving,RB,TB,4.4169841269841275,6.666666666666667,2.792615384615384,15,63,4.2,0,00-0039361,Mar'Keise,Irving,7,B.Irving,58.99407011357173,4.0059298864282695,0.2670619924285513,0.4666666666666667
2025,REG,4,Saquon Barkley,RB,PHI,6.069069767441861,42.10526315789473,2.5166923076923076,19,43,2.263157894736842,1,00-0034844,Saquon,Barkley,26,S.Barkley,60.33600409147932,-21.336004091479317,-1.1853335606377398,0.3888888888888889
2025,REG,4,Ashton Jeanty,RB,LV,2.956376811594203,4.761904761904762,2.8951875000000005,21,138,6.571428571428571,1,00-0040122,Ashton,Jeanty,2,A.Jeanty,90.80437584248551,47.19562415751449,2.2474106741673565,0.38095238095238093
2025,REG,4,RJ Harvey,RB,DEN,5.193965517241379,28.57142857142857,3.356571428571428,14,58,4.142857142857143,0,00-0040730,Robert,Harvey,12,R.Harvey,35.83554155510339,7.16445844489661,0.65131440408151,0.45454545454545453
2025,REG,4,Woody Marks,RB,HOU,3.752028985507246,23.52941176470588,2.8007142857142853,17,69,4.0588235294117645,1,00-0040583,Jo'Quavious,Marks,27,W.Marks,48.6348005572299,20.3651994427701,1.197952908398241,0.5882352941176471
2025,REG,4,Zach Charbonnet,RB,SEA,5.431282051282052,41.66666666666667,2.9426363636363635,12,39,3.25,1,00-0039165,Zach,Charbonnet,26,Z.Charbonnet,31.703966592592312,-1.7039665925923124,-0.17039665925923125,0.5
2025,REG,4,Kareem Hunt,RB,KC,4.120588235294117,23.076923076923077,2.4178461538461535,13,34,2.6153846153846154,0,00-0033923,Kareem,Hunt,29,K.Hunt,39.29973388607908,-5.299733886079082,-0.4076718373906986,0.23076923076923078
2025,REG,4,Jahmyr Gibbs,RB,DET,3.4086813186813187,40.0,3.155692307692308,15,91,6.066666666666666,1,00-0039139,Jahmyr,Gibbs,0,J.Gibbs,48.53447975672639,34.46552024327361,2.4618228745195436,0.42857142857142855
2025,REG,4,Jordan Mason,RB,MIN,4.52438596491228,18.75,2.9388571428571426,16,57,3.5625,0,00-0037525,Jordan,Mason,27,J.Mason,59.629502530048796,-2.6295025300487964,-0.16434390812804978,0.375
2025,REG,4,Travis Etienne,RB,JAX,3.1018548387096785,5.263157894736842,2.7228749999999997,19,124,6.526315789473684,1,00-0036973,Travis,Etienne,1,T.Etienne,81.53718049060316,37.46281950939684,2.0812677505220467,0.3333333333333333
2025,REG,4,Omarion Hampton,RB,LAC,2.3093749999999997,8.333333333333332,3.2850909090909095,12,128,10.666666666666666,1,00-0040666,Omarion,Hampton,8,O.Hampton,31.592925803781714,96.40707419621829,8.033922849684858,0.6666666666666666
2025,REG,4,Javonte Williams,RB,DAL,3.7167058823529415,35.0,2.9199473684210524,20,85,4.25,1,00-0036997,Javonte,Williams,33,J.Williams,79.83293167731311,5.167068322686887,0.25835341613434437,0.4
2025,REG,4,Chase Brown,RB,CIN,3.7472499999999997,0.0,2.4012000000000002,10,40,4.0,0,00-0038597,Chase,Brown,30,C.Brown,51.79473537721369,-11.79473537721369,-1.179473537721369,0.7
2025,REG,4,Kenneth Gainwell,RB,PIT,3.582929292929293,47.368421052631575,2.907764705882353,19,99,5.2105263157894735,2,00-0036919,Kenneth,Gainwell,14,K.Gainwell,63.80876053386899,32.19123946613101,1.8936023215371183,0.6470588235294118
2025,REG,4,Nick Chubb,RB,HOU,4.001702127659574,23.076923076923077,2.555538461538461,13,47,3.6153846153846154,0,00-0034791,Nicholas,Chubb,21,N.Chubb,50.286443791699796,-3.2864437916997957,-0.25280336859229197,0.23076923076923078
2025,REG,4,Jonathan Taylor,RB,IND,4.784473684210527,5.88235294117647,3.0492500000000007,17,76,4.470588235294118,0,00-0036223,Jonathan,Taylor,28,J.Taylor,65.96788680305839,5.032113196941609,0.31450707480885054,0.4375
2025,REG,4,Cam Skattebo,RB,NYG,4.059746835443038,24.0,2.389739130434783,25,79,3.16,0,00-0040715,Cameron,Skattebo,44,C.Skattebo,82.96141840040919,-3.961418400409187,-0.15845673601636748,0.4
2025,REG,4,J.K. Dobbins,RB,DEN,3.1596039603960397,37.5,3.0530625000000002,16,101,6.3125,0,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,59.71194175080346,40.28805824919654,2.685870549946436,0.6666666666666666
2025,REG,4,Bijan Robinson,RB,ATL,4.416133333333334,17.647058823529413,2.9635999999999996,17,75,4.411764705882353,1,00-0038542,Bijan,Robinson,7,B.Robinson,86.5875025414328,-11.587502541432798,-0.6816177965548704,0.4117647058823529
2025,REG,5,Ashton Jeanty,RB,LV,3.50865671641791,7.142857142857142,2.9566153846153846,14,67,4.785714285714286,0,00-0040122,Ashton,Jeanty,2,A.Jeanty,60.87914436798024,6.120855632019762,0.43720397371569725,0.5714285714285714
2025,REG,5,Jahmyr Gibbs,RB,DET,3.8679629629629626,16.666666666666664,2.6614545454545455,12,54,4.5,0,00-0039139,Jahmyr,Gibbs,0,J.Gibbs,58.153695037585514,-4.153695037585514,-0.3461412531321262,0.3333333333333333
2025,REG,5,Tony Pollard,RB,TEN,3.4482089552238815,14.285714285714285,2.7107500000000004,14,67,4.785714285714286,1,00-0035261,Tony,Pollard,20,T.Pollard,70.9089399663897,-3.9089399663896955,-0.27920999759926396,0.35714285714285715
2025,REG,5,Jordan Mason,RB,MIN,4.910576923076923,30.76923076923077,2.878083333333333,13,52,4.0,1,00-0037525,Jordan,Mason,27,J.Mason,36.94957231500089,13.050427684999107,1.0875356404165923,0.4166666666666667
2025,REG,5,Breece Hall,RB,NYJ,2.5591150442477875,14.285714285714285,2.1511666666666667,14,113,8.071428571428571,0,00-0038120,Breece,Hall,20,B.Hall,73.3024434790645,39.69755652093551,2.8355397514953933,0.42857142857142855
2025,REG,5,Rico Dowdle,RB,CAR,2.1108737864077667,30.434782608695656,2.642136363636364,23,206,8.956521739130435,1,00-0036139,Rico,Dowdle,5,R.Dowdle,83.7485046129496,105.2514953870504,5.011975970811924,0.47619047619047616
2025,REG,5,Jonathan Taylor,RB,IND,4.429242424242424,70.58823529411765,2.8734666666666664,17,66,3.8823529411764706,3,00-0036223,Jonathan,Taylor,28,J.Taylor,72.43484554814613,-6.434845548146129,-0.378520326361537,0.29411764705882354
2025,REG,5,Kenneth Walker III,RB,SEA,3.173488372093023,60.0,3.2462000000000004,10,86,8.6,0,00-0038134,Kenneth,Walker,9,K.Walker,44.9327392492193,41.0672607507807,4.10672607507807,0.6
2025,REG,5,De'Von Achane,RB,MIA,11.000625,0.0,2.9603333333333333,10,16,1.6,0,00-0039040,Devon,Achane,28,D.Achane,48.66657747454983,-32.66657747454983,-3.266657747454983,0.1
2025,REG,5,Kyren Williams,RB,LAR,2.9352307692307686,0.0,2.5741428571428573,14,65,4.642857142857143,0,00-0037840,Kyren,Williams,23,K.Williams,43.918212959608134,17.081787040391866,1.313983618491682,0.5384615384615384
2025,REG,5,Quinshon Judkins,RB,CLE,3.3772727272727265,65.21739130434783,2.8703636363636362,23,110,4.782608695652174,0,00-0040784,Quinshon,Judkins,10,Q.Judkins,56.49863471899656,52.50136528100344,2.386425694591065,0.5
2025,REG,5,Jacory Croskey-Merritt,RB,WAS,2.9836936936936933,28.57142857142857,3.06625,14,111,7.928571428571429,2,00-0040242,Jacory,Croskey-Merritt,22,J.Croskey-Merritt,67.22542572423984,43.77457427576016,3.12675530541144,0.5
2025,REG,5,David Montgomery,RB,DET,4.65446153846154,44.44444444444444,2.868625,18,65,3.611111111111111,1,00-0035685,David,Montgomery,5,D.Montgomery,49.555683773861965,12.444316226138035,0.7320186015375315,0.4117647058823529
2025,REG,5,J.K. Dobbins,RB,DEN,4.1855696202531645,20.0,3.0925789473684206,20,79,3.95,1,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,75.50827275305907,3.4917272469409255,0.17458636234704628,0.4
2025,REG,5,Kendre Miller,RB,NO,4.489512195121952,40.0,2.977888888888889,10,41,4.1,0,00-0038551,Kendre,Miller,5,K.Miller,33.07558487134657,7.924415128653429,0.7924415128653429,0.6
2025,REG,5,Travis Etienne,RB,JAX,3.9334693877551024,16.666666666666664,2.780181818181818,12,49,4.083333333333333,0,00-0036973,Travis,Etienne,1,T.Etienne,47.01780740319728,-2.0178074031972812,-0.1834370366542983,0.45454545454545453
2025,REG,5,Cam Skattebo,RB,NYG,3.759322033898305,6.666666666666667,2.434,15,59,3.933333333333333,0,00-0040715,Cameron,Skattebo,44,C.Skattebo,57.283215080047945,1.7167849199520546,0.11445232799680365,0.4
2025,REG,5,Omarion Hampton,RB,LAC,4.308863636363636,8.333333333333332,3.132666666666667,12,44,3.6666666666666665,0,00-0040666,Omarion,Hampton,8,O.Hampton,67.74207662343366,-23.74207662343366,-1.9785063852861384,0.25
2025,REG,5,Javonte Williams,RB,DAL,2.4971851851851854,37.5,2.8366875,16,135,8.4375,1,00-0036997,Javonte,Williams,33,J.Williams,63.04877549526425,71.95122450473575,4.496951531545984,0.625
2025,REG,5,James Cook,RB,BUF,4.461428571428571,13.333333333333334,2.679357142857143,15,49,3.2666666666666666,0,00-0037248,James,Cook,4,J.Cook,63.37090826329633,-10.370908263296329,-0.7407791616640235,0.2857142857142857
2025,REG,5,Nick Chubb,RB,HOU,3.0913114754098365,27.27272727272727,2.6148,11,61,5.545454545454546,1,00-0034791,Nicholas,Chubb,21,N.Chubb,27.517598874200985,33.482401125799015,3.0438546477999107,0.5454545454545454
2025,REG,5,Rachaad White,RB,TB,5.354878048780486,35.714285714285715,2.813916666666667,14,41,2.9285714285714284,2,00-0037256,Rachaad,White,1,R.White,32.68916584964931,7.3108341503506935,0.5623718577192841,0.46153846153846156
2025,REG,5,Derrick Henry,RB,BAL,5.4766666666666675,20.0,2.6087142857142855,15,33,2.2,1,00-0032764,Derrick,Henry,22,D.Henry,41.32115705029908,-8.321157050299078,-0.5547438033532719,0.3333333333333333
2025,REG,5,Michael Carter,RB,ARI,5.193529411764705,22.22222222222222,2.9346470588235296,18,51,2.8333333333333335,1,00-0036924,Michael,Carter,22,M.Carter,78.2803641229929,-29.280364122992907,-1.7223743601760533,0.23529411764705882
2025,REG,5,Christian McCaffrey,RB,SF,5.163859649122808,31.818181818181817,2.6367499999999997,22,57,2.590909090909091,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey,77.5318588695319,-20.531858869531902,-0.9332663122514501,0.3181818181818182
2025,REG,6,Javonte Williams,RB,DAL,5.1334482758620705,7.6923076923076925,2.764,13,29,2.230769230769231,0,00-0036997,Javonte,Williams,33,J.Williams,56.448406646063034,-27.448406646063034,-2.1114158958510028,0.0
2025,REG,6,Cam Skattebo,RB,NYG,3.2983673469387758,36.84210526315789,2.5916315789473683,19,98,5.157894736842105,3,00-0040715,Cameron,Skattebo,44,C.Skattebo,72.06409591673075,22.93590408326925,1.2742168935149583,0.5555555555555556
2025,REG,6,Jacory Croskey-Merritt,RB,WAS,4.154426229508196,23.52941176470588,2.890176470588235,17,61,3.588235294117647,0,00-0040242,Jacory,Croskey-Merritt,22,J.Croskey-Merritt,73.64639831695789,-12.646398316957885,-0.7439057833504639,0.17647058823529413
2025,REG,6,Isiah Pacheco,RB,KC,4.405294117647059,25.0,2.948166666666666,12,51,4.25,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,49.02910319485573,1.970896805144271,0.16424140042868926,0.4166666666666667
2025,REG,6,Christian McCaffrey,RB,SF,5.542222222222222,23.52941176470588,2.951625,17,54,3.176470588235294,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey,67.88287833663617,-17.882878336636168,-1.1176798960397605,0.3125
2025,REG,6,Kimani Vidal,RB,LAC,2.7105645161290317,44.44444444444444,3.1507222222222224,18,124,6.888888888888889,0,00-0039391,Kimani,Vidal,30,K.Vidal,65.98621946891429,58.013780531085715,3.2229878072825398,0.3888888888888889
2025,REG,6,Rachaad White,RB,TB,3.6299999999999994,5.88235294117647,2.564625,17,65,3.823529411764706,1,00-0037256,Rachaad,White,1,R.White,65.74356468352035,-10.743564683520347,-0.6714727927200217,0.4375
2025,REG,6,Jonathan Taylor,RB,IND,2.9467479674796753,23.809523809523807,2.8762499999999998,21,123,5.857142857142857,1,00-0036223,Jonathan,Taylor,28,J.Taylor,90.93055957024187,32.06944042975813,1.5271162109408634,0.42857142857142855
2025,REG,6,Tony Pollard,RB,TEN,4.926764705882353,60.0,2.970222222222222,10,34,3.4,0,00-0035261,Tony,Pollard,20,T.Pollard,38.392880956946655,-4.392880956946655,-0.43928809569466554,0.3
2025,REG,6,De'Von Achane,RB,MIA,2.76765625,18.75,2.876,16,128,8.0,2,00-0039040,Devon,Achane,28,D.Achane,77.84222250550997,45.157777494490034,3.010518499632669,0.4666666666666667
2025,REG,6,Quinshon Judkins,RB,CLE,4.557222222222223,33.33333333333333,3.094,12,36,3.0,0,00-0040784,Quinshon,Judkins,10,Q.Judkins,42.67052268927165,-8.67052268927165,-0.7882293353883317,0.36363636363636365
2025,REG,6,Alvin Kamara,RB,NO,5.4709677419354845,0.0,2.6045,10,31,3.1,0,00-0033906,Alvin,Kamara,41,A.Kamara,46.782635888316236,-15.782635888316236,-1.5782635888316237,0.2
2025,REG,6,Tyler Allgeier,RB,ATL,6.262187499999999,50.0,3.1181666666666668,10,32,3.2,1,00-0037263,Tyler,Allgeier,25,T.Allgeier,38.08940706339797,-6.089407063397971,-0.6089407063397971,0.3
2025,REG,6,Bijan Robinson,RB,ATL,2.694294117647059,10.526315789473683,2.994823529411765,19,170,8.947368421052632,1,00-0038542,Bijan,Robinson,7,B.Robinson,70.33139265855966,99.66860734144034,5.24571617586528,0.6842105263157895
2025,REG,6,D'Andre Swift,RB,CHI,2.763611111111111,0.0,2.8355,14,108,7.714285714285714,0,00-0036275,D'Andre,Swift,4,D.Swift,84.82584184237378,23.174158157626223,1.655297011259016,0.5714285714285714
2025,REG,6,Jaylen Warren,RB,PIT,3.605384615384615,27.27272727272727,2.652111111111111,11,52,4.7272727272727275,0,00-0037228,Jaylen,Warren,30,J.Warren,39.10779383982088,12.892206160179121,1.1720187418344656,0.6363636363636364
2025,REG,6,Rico Dowdle,RB,CAR,2.6180327868852458,13.333333333333334,2.697900000000001,30,183,6.1,0,00-0036139,Rico,Dowdle,5,R.Dowdle,147.6981536017289,35.301846398271095,1.176728213275703,0.6333333333333333
2025,REG,6,Rhamondre Stevenson,RB,NE,8.709444444444445,23.076923076923077,2.300888888888889,13,18,1.3846153846153846,0,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,40.954899817619165,-22.954899817619165,-1.7657615244322433,0.3076923076923077
2025,REG,6,Travis Etienne,RB,JAX,8.470370370370368,0.0,3.0948,12,27,2.25,0,00-0036973,Travis,Etienne,1,T.Etienne,52.42176539598102,-25.42176539598102,-2.118480449665085,0.25
2025,REG,6,Zach Charbonnet,RB,SEA,8.104583333333332,41.66666666666667,3.514333333333333,12,24,2.0,0,00-0039165,Zach,Charbonnet,26,Z.Charbonnet,23.28102177532436,0.7189782246756415,0.05991485205630346,0.5833333333333334
2025,REG,6,James Cook,RB,BUF,3.0203448275862073,23.52941176470588,2.457235294117647,17,87,5.117647058823529,0,00-0037248,James,Cook,4,J.Cook,66.0311989688411,20.968801031158904,1.2334588841858178,0.5294117647058824
2025,REG,6,Breece Hall,RB,NYJ,5.195862068965518,28.57142857142857,2.7516315789473684,21,58,2.761904761904762,0,00-0038120,Breece,Hall,20,B.Hall,55.68201498954806,2.3179850104519417,0.11038023859294961,0.38095238095238093
2025,REG,6,Derrick Henry,RB,BAL,3.3304918032786883,41.66666666666667,2.6960434782608695,24,122,5.083333333333333,0,00-0032764,Derrick,Henry,22,D.Henry,104.6964972372151,10.303502762784902,0.4479783809906479,0.4782608695652174
2025,REG,6,Jahmyr Gibbs,RB,DET,3.9423076923076925,23.52941176470588,2.72675,17,65,3.823529411764706,0,00-0039139,Jahmyr,Gibbs,0,J.Gibbs,73.50294925046141,-8.502949250461413,-0.5001734853212596,0.5294117647058824
